state_county, latitude , longitude 
Nebraska_Brown, 42.54667 ,-99.86667 
Nebraska_Buffalo, 40.80364 ,-99.10455 
Nebraska_Burt, 41.86200 ,-96.35200 
Nebraska_Butler, 41.21111 ,-97.11667 
Nebraska_Cass, 40.88167 ,-96.16083 
Nebraska_Cedar, 42.56750 ,-97.23250 
Nebraska_Chase, 40.45500 ,-101.55750 
Nebraska_Cherry, 42.80111 ,-100.77333 
Nebraska_Cheyenne, 41.24000 ,-102.97000 
Nebraska_Clay, 40.51182 ,-98.06273 
Nebraska_Colfax, 41.60800 ,-97.06200 
Nebraska_Cuming, 41.93750 ,-96.74500 
Nebraska_Custer, 41.40182 ,-99.61727 
Nebraska_Dakota, 42.38000 ,-96.53000 
Nebraska_Dawes, 42.68000 ,-103.24000 
Nebraska_Dawson, 40.85250 ,-99.85000 
Nebraska_Deuel, 41.07500 ,-102.26500 
Nebraska_Dixon, 42.47625 ,-96.86875 
Nebraska_Dodge, 41.55286 ,-96.63429 
Nebraska_Douglas, 41.26594 ,-96.04000 
Nebraska_Dundy, 40.05250 ,-101.64750 
Nebraska_Fillmore, 40.51625 ,-97.55750 
Nebraska_Franklin, 40.18000 ,-98.93286 
Nebraska_Frontier, 40.63000 ,-100.38600 
Nebraska_Furnas, 40.21714 ,-99.96143 
Nebraska_Gage, 40.24833 ,-96.64250 
Nebraska_Garden, 41.41000 ,-102.36667 
Nebraska_Garfield, 41.78000 ,-99.13000 
Nebraska_Gosper, 40.57500 ,-99.80000 
Nebraska_Grant, 42.02000 ,-101.74000 
Nebraska_Greeley, 41.52000 ,-98.49500 
Nebraska_Hall, 40.88167 ,-98.45667 
Nebraska_Hamilton, 40.91167 ,-98.02167 
Nebraska_Harlan, 40.14200 ,-99.45000 
Nebraska_Hayes, 40.42500 ,-101.06000 
Nebraska_Hitchcock, 40.18000 ,-101.02000 
Nebraska_Holt, 42.39000 ,-98.72444 
Nebraska_Hooker, 42.04000 ,-101.04000 
Nebraska_Howard, 41.16167 ,-98.54000 
Nebraska_Jefferson, 40.14875 ,-97.10875 
Nebraska_Johnson, 40.39000 ,-96.25000 
Nebraska_Kearney, 40.47250 ,-99.00250 
Nebraska_Keith, 41.16800 ,-101.66800 
Nebraska_Keya Paha, 42.88000 ,-99.57000 
Nebraska_Kimball, 41.23000 ,-103.67333 
Nebraska_Knox, 42.59000 ,-97.80625 
Nebraska_Lancaster, 40.78500 ,-96.67794 
Nebraska_Lincoln, 40.99000 ,-100.83125 
Nebraska_Logan, 41.47000 ,-100.51000 
Nebraska_Loup, 41.76000 ,-99.38000 
Nebraska_Madison, 41.94000 ,-97.63000 
Nebraska_McPherson, 41.55000 ,-100.94000 
Nebraska_Merrick, 41.17500 ,-97.99667 
Nebraska_Morrill, 41.71750 ,-103.09000 
Nebraska_Nance, 41.42333 ,-97.92000 
Nebraska_Nemaha, 40.41000 ,-95.83286 
Nebraska_Nuckolls, 40.14833 ,-98.00833 
Nebraska_Otoe, 40.63300 ,-96.15700 
Nebraska_Pawnee, 40.14833 ,-96.20667 
Nebraska_Perkins, 40.82000 ,-101.67000 
Nebraska_Phelps, 40.47250 ,-99.43500 
Nebraska_Pierce, 42.31750 ,-97.58750 
Nebraska_Platte, 41.58500 ,-97.49333 
Nebraska_Polk, 41.13500 ,-97.58250 
Nebraska_Red Willow, 40.15000 ,-100.40000 
Nebraska_Richardson, 40.13375 ,-95.70750 
Nebraska_Rock, 42.59000 ,-99.42500 
Nebraska_Saline, 40.49375 ,-97.10125 
Nebraska_Sarpy, 41.16385 ,-96.01692 
Nebraska_Saunders, 41.21000 ,-96.60786 
Nebraska_Scotts Bluff, 41.88333 ,-103.76167 
Nebraska_Seward, 40.88000 ,-97.11125 
Nebraska_Sheridan, 42.38667 ,-102.35667 
Nebraska_Sherman, 41.17200 ,-98.96000 
Nebraska_Sioux, 42.68000 ,-103.88000 
Nebraska_Stanton, 41.97000 ,-97.13500 
Nebraska_Thayer, 40.17200 ,-97.61300 
Nebraska_Thomas, 41.97000 ,-100.55333 
Nebraska_Thurston, 42.13500 ,-96.53833 
Nebraska_Valley, 41.54500 ,-98.95250 
Nebraska_Washington, 41.49500 ,-96.18500 
Nebraska_Wayne, 42.19500 ,-97.16750 
Nebraska_Webster, 40.17800 ,-98.50000 
Nebraska_Wheeler, 41.83000 ,-98.61000 
Nebraska_York, 40.88143 ,-97.59857 
Nevada_Carson City, 39.17000 ,-119.76000 
Nevada_Churchill, 39.50000 ,-118.29000 
Nevada_Clark, 36.11534 ,-115.10959 
Nevada_Douglas, 38.91167 ,-119.70333 
Nevada_Elko, 41.13000 ,-115.56100 
Nevada_Esmeralda, 37.60500 ,-117.72000 
Nevada_Eureka, 40.17000 ,-116.27500 
Nevada_Humboldt, 41.22667 ,-117.79333 
Nevada_Lander, 40.00500 ,-117.11000 
Nevada_Lincoln, 37.39000 ,-114.77600 
Nevada_Lyon, 39.19200 ,-119.25200 
Nevada_Mineral, 38.56000 ,-118.56500 
Nevada_Nye, 37.32286 ,-116.29714 
Nevada_Pershing, 40.45500 ,-118.13000 
Nevada_Washoe, 39.52684 ,-119.76947 
Nevada_White Pine, 39.16000 ,-114.60000 
New Hampshire_Belknap, 43.48857 ,-71.39857 
New Hampshire_Carroll, 43.84654 ,-71.18538 
New Hampshire_Cheshire, 42.93000 ,-72.27250 
New Hampshire_Coos, 44.59500 ,-71.38333 
New Hampshire_Grafton, 43.90788 ,-71.90848 
New Hampshire_Hillsborough, 42.88618 ,-71.64412 
New Hampshire_Merrimack, 43.29625 ,-71.67167 
New Hampshire_Rockingham, 42.97229 ,-71.06257 
New Hampshire_Strafford, 43.29118 ,-70.99353 
New Hampshire_Sullivan, 43.35286 ,-72.22500 
New Jersey_Atlantic, 39.43500 ,-74.64958 
New Jersey_Bergen, 40.92182 ,-74.05182 
New Jersey_Burlington, 40.01107 ,-74.78250 
New Jersey_Camden, 39.86000 ,-75.02394 
New Jersey_Cape May, 39.10333 ,-74.77417 
New Jersey_Cumberland, 39.33500 ,-75.07083 
New Jersey_Essex, 40.77032 ,-74.22226 
New Jersey_Gloucester, 39.74920 ,-75.15360 
New Jersey_Hudson, 40.73176 ,-74.05647 
New Jersey_Hunterdon, 40.58350 ,-74.92500 
New Jersey_Mercer, 40.25750 ,-74.73650 
New Jersey_Middlesex, 40.47889 ,-74.38000 
New Jersey_Monmouth, 40.28653 ,-74.11755 
New Jersey_Morris, 40.85681 ,-74.49149 
New Jersey_Ocean, 39.90192 ,-74.20346 
New Jersey_Passaic, 40.94185 ,-74.20481 
New Jersey_Salem, 39.65000 ,-75.38833 
New Jersey_Somerset, 40.56167 ,-74.58625 
New Jersey_Sussex, 41.11211 ,-74.64895 
New Jersey_Union, 40.65808 ,-74.30462 
New Jersey_Warren, 40.81889 ,-75.01111 
New Mexico_Bernalillo, 35.11045 ,-106.58545 
New Mexico_Catron, 33.94500 ,-108.51333 
New Mexico_Chaves, 33.10000 ,-104.57833 
New Mexico_Cibola, 35.01000 ,-107.92600 
New Mexico_Colfax, 36.53000 ,-104.75500 
New Mexico_Curry, 34.49429 ,-103.34429 
New Mexico_De Baca, 34.44667 ,-104.27667 
New Mexico_Dona Ana, 32.28056 ,-106.76667 
New Mexico_Eddy, 32.58250 ,-104.37000 
New Mexico_Grant, 32.81875 ,-108.19625 
New Mexico_Guadalupe, 35.09000 ,-104.82250 
New Mexico_Harding, 35.90750 ,-104.11250 
New Mexico_Hidalgo, 32.14000 ,-108.76500 
New Mexico_Lea, 32.90333 ,-103.35778 
New Mexico_Lincoln, 33.48769 ,-105.48923 
New Mexico_Los Alamos, 35.89000 ,-106.28000 
New Mexico_Luna, 32.26000 ,-107.75000 
New Mexico_McKinley, 35.47143 ,-108.49143 
New Mexico_Mora, 36.03222 ,-105.16000 
New Mexico_Otero, 32.94700 ,-105.79500 
New Mexico_Quay, 35.08250 ,-103.52375 
New Mexico_Rio Arriba, 36.33333 ,-106.38444 
New Mexico_Roosevelt, 33.88714 ,-103.30000 
New Mexico_San Juan, 36.76833 ,-108.14750 
New Mexico_San Miguel, 35.57583 ,-105.22417 
New Mexico_Sandoval, 35.58059 ,-106.63294 
New Mexico_Santa Fe, 35.53455 ,-105.98455 
New Mexico_Sierra, 33.06000 ,-107.36750 
New Mexico_Socorro, 34.21444 ,-106.89333 
New Mexico_Taos, 36.33900 ,-105.67500 
New Mexico_Torrance, 34.64833 ,-105.92000 
New Mexico_Union, 36.46625 ,-103.59500 
New Mexico_Valencia, 34.74800 ,-106.72800 
New York_Albany, 42.61553 ,-73.88237 
New York_Allegany, 42.23739 ,-78.02870 
New York_Bronx, 40.84000 ,-73.87000 
New York_Broome, 42.14667 ,-75.84810 
New York_Cattaraugus, 42.28250 ,-78.66042 
New York_Cayuga, 42.90929 ,-76.58714 
New York_Chautauqua, 42.24269 ,-79.36577 
New York_Chemung, 42.11063 ,-76.76813 
New York_Chenango, 42.50389 ,-75.59167 
New York_Clinton, 44.74609 ,-73.64565 
New York_Columbia, 42.27577 ,-73.60462 
New York_Cortland, 42.58750 ,-76.05500 
New York_Delaware, 42.23935 ,-74.89226 
New York_Dutchess, 41.75034 ,-73.76172 
New York_Erie, 42.80839 ,-78.77887 
New York_Essex, 44.12679 ,-73.69036 
New York_Franklin, 44.70667 ,-74.35111 
New York_Fulton, 43.09222 ,-74.43667 
New York_Genesee, 42.98692 ,-78.17385 
New York_Greene, 42.29697 ,-74.07485 
New York_Hamilton, 43.67667 ,-74.45889 
New York_Herkimer, 43.16857 ,-74.98143 
New York_Jefferson, 44.02931 ,-75.92483 
New York_Kings, 40.64114 ,-73.94091 
New York_Lewis, 43.73000 ,-75.42750 
New York_Livingston, 42.74588 ,-77.79412 
New York_Madison, 42.87909 ,-75.68227 
New York_Monroe, 43.13927 ,-77.63098 
New York_Montgomery, 42.92444 ,-74.39111 
New York_Nassau, 40.72652 ,-73.60899 
New York_New York, 40.71214 ,-73.98929 
New York_Niagara, 43.19235 ,-78.81647 
New York_Oneida, 43.17850 ,-75.39750 
New York_Onondaga, 43.03282 ,-76.17487 
New York_Ontario, 42.86250 ,-77.32875 
New York_Orange, 41.39541 ,-74.28405 
New York_Orleans, 43.27250 ,-78.21750 
New York_Oswego, 43.40750 ,-76.13250 
New York_Otsego, 42.61400 ,-75.00933 
New York_Putnam, 41.38875 ,-73.77875 
New York_Queens, 40.71594 ,-73.81953 
New York_Rensselaer, 42.68600 ,-73.55800 
New York_Richmond, 40.58000 ,-74.14000 
New York_Rockland, 41.12577 ,-73.99462 
New York_Saratoga, 43.04667 ,-73.79857 
New York_Schenectady, 42.80462 ,-73.98000 
New York_Schoharie, 42.62056 ,-74.44722 
New York_Schuyler, 42.36800 ,-76.85900 
New York_Seneca, 42.74167 ,-76.80667 
New York_St Lawrence, 44.56167 ,-75.11444 
New York_Steuben, 42.27125 ,-77.38875 
New York_Suffolk, 40.84422 ,-72.97556 
New York_Sullivan, 41.69279 ,-74.78140 
New York_Tioga, 42.15917 ,-76.41250 
New York_Tompkins, 42.46100 ,-76.44600 
New York_Ulster, 41.88159 ,-74.17295 
New York_Warren, 43.54889 ,-73.76222 
New York_Washington, 43.34211 ,-73.40211 
New York_Wayne, 43.15333 ,-77.04133 
New York_Westchester, 41.09884 ,-73.77304 
New York_Wyoming, 42.69353 ,-78.23647 
New York_Yates, 42.65000 ,-77.07333 
North Carolina_Alamance, 36.05000 ,-79.40286 
North Carolina_Alexander, 35.89333 ,-81.10000 
North Carolina_Alleghany, 36.48667 ,-81.11833 
North Carolina_Anson, 34.95400 ,-80.10000 
North Carolina_Ashe, 36.42545 ,-81.47182 
North Carolina_Avery, 36.07750 ,-81.85750 
North Carolina_Beaufort, 35.47000 ,-76.84889 
North Carolina_Bertie, 36.13143 ,-77.02857 
North Carolina_Bladen, 34.56857 ,-78.61714 
North Carolina_Brunswick, 34.00833 ,-78.29250 
North Carolina_Buncombe, 35.58625 ,-82.52750 
North Carolina_Burke, 35.71250 ,-81.53750 
North Carolina_Cabarrus, 35.38857 ,-80.57286 
North Carolina_Caldwell, 35.84667 ,-81.47667 
North Carolina_Camden, 36.34333 ,-76.18667 
North Carolina_Carteret, 34.78000 ,-76.61929 
North Carolina_Caswell, 36.44143 ,-79.28571 
North Carolina_Catawba, 35.66111 ,-81.16000 
North Carolina_Chatham, 35.63500 ,-79.31833 
North Carolina_Cherokee, 35.11500 ,-83.91750 
North Carolina_Chowan, 36.15000 ,-76.61500 
North Carolina_Clay, 35.01500 ,-83.85500 
North Carolina_Cleveland, 35.31500 ,-81.50667 
North Carolina_Columbus, 34.28615 ,-78.66385 
North Carolina_Craven, 35.12750 ,-77.10625 
North Carolina_Cumberland, 35.06929 ,-78.85286 
North Carolina_Currituck, 36.31400 ,-75.92467 
North Carolina_Dare, 35.89857 ,-75.71429 
North Carolina_Davidson, 35.77200 ,-80.19800 
North Carolina_Davie, 35.91000 ,-80.47500 
North Carolina_Duplin, 34.93636 ,-77.96818 
North Carolina_Durham, 36.00111 ,-78.90667 
North Carolina_Edgecombe, 35.88200 ,-77.61000 
North Carolina_Forsyth, 36.12813 ,-80.24750 
North Carolina_Franklin, 36.05000 ,-78.30200 
North Carolina_Gaston, 35.28769 ,-81.14231 
North Carolina_Gates, 36.43833 ,-76.68833 
North Carolina_Graham, 35.37000 ,-83.72333 
North Carolina_Granville, 36.22667 ,-78.66333 
North Carolina_Greene, 35.48667 ,-77.64667 
North Carolina_Guilford, 36.06417 ,-79.81917 
North Carolina_Halifax, 36.29000 ,-77.64000 
North Carolina_Harnett, 35.35111 ,-78.84333 
North Carolina_Haywood, 35.53500 ,-82.97000 
North Carolina_Henderson, 35.32700 ,-82.48100 
North Carolina_Hertford, 36.37333 ,-76.95000 
North Carolina_Hoke, 34.97000 ,-79.22000 
North Carolina_Hyde, 35.52250 ,-76.24250 
North Carolina_Iredell, 35.79000 ,-80.84375 
North Carolina_Jackson, 35.25286 ,-83.13571 
North Carolina_Johnston, 35.53444 ,-78.34667 
North Carolina_Jones, 35.03000 ,-77.28500 
North Carolina_Lee, 35.41500 ,-79.15500 
North Carolina_Lenoir, 35.20800 ,-77.67800 
North Carolina_Lincoln, 35.47800 ,-81.22200 
North Carolina_Macon, 35.10800 ,-83.39200 
North Carolina_Madison, 35.83333 ,-82.68333 
North Carolina_Martin, 35.87600 ,-77.13800 
North Carolina_McDowell, 35.67333 ,-82.03333 
North Carolina_Mecklenburg, 35.21410 ,-80.82949 
North Carolina_Mitchell, 35.96000 ,-82.10500 
North Carolina_Montgomery, 35.32400 ,-79.83800 
North Carolina_Moore, 35.23400 ,-79.48400 
North Carolina_Nash, 35.93750 ,-77.93000 
North Carolina_New Hanover, 34.18500 ,-77.89500 
North Carolina_Northampton, 36.44000 ,-77.40750 
North Carolina_Onslow, 34.70917 ,-77.36417 
North Carolina_Orange, 35.98857 ,-79.09000 
North Carolina_Pamlico, 35.14500 ,-76.70000 
North Carolina_Pasquotank, 36.29000 ,-76.22000 
North Carolina_Pender, 34.52429 ,-77.92143 
North Carolina_Perquimans, 36.22000 ,-76.50000 
North Carolina_Person, 36.34167 ,-78.98833 
North Carolina_Pitt, 35.58700 ,-77.40300 
North Carolina_Polk, 35.24000 ,-82.23250 
North Carolina_Randolph, 35.78417 ,-79.77500 
North Carolina_Richmond, 34.98000 ,-79.68000 
North Carolina_Robeson, 34.69750 ,-79.10917 
North Carolina_Rockingham, 36.39571 ,-79.82571 
North Carolina_Rowan, 35.63545 ,-80.52455 
North Carolina_Rutherford, 35.36875 ,-81.89625 
North Carolina_Sampson, 34.95000 ,-78.40300 
North Carolina_Scotland, 34.79750 ,-79.49250 
North Carolina_Stanly, 35.31286 ,-80.27714 
North Carolina_Stokes, 36.37750 ,-80.24000 
North Carolina_Surry, 36.37700 ,-80.68000 
North Carolina_Swain, 35.44500 ,-83.37500 
North Carolina_Transylvania, 35.19714 ,-82.75429 
North Carolina_Tyrrell, 35.91000 ,-76.25000 
North Carolina_Union, 35.00429 ,-80.57143 
North Carolina_Vance, 36.32500 ,-78.38500 
North Carolina_Wake, 35.78333 ,-78.67848 
North Carolina_Warren, 36.43400 ,-78.12400 
North Carolina_Washington, 35.86667 ,-76.58000 
North Carolina_Watauga, 36.23333 ,-81.69000 
North Carolina_Wayne, 35.37571 ,-77.96143 
North Carolina_Wilkes, 36.19417 ,-81.17167 
North Carolina_Wilson, 35.71000 ,-77.92833 
North Carolina_Yadkin, 36.18200 ,-80.70000 
North Carolina_Yancey, 35.96000 ,-82.30000 
North Dakota_Adams, 46.05000 ,-102.78500 
North Dakota_Barnes, 46.92364 ,-98.03545 
North Dakota_Benson, 48.07667 ,-99.33444 
North Dakota_Billings, 47.04500 ,-103.36500 
North Dakota_Bottineau, 48.77222 ,-100.86889 
North Dakota_Bowman, 46.18333 ,-103.39667 
North Dakota_Burke, 48.83500 ,-102.52500 
North Dakota_Burleigh, 46.88364 ,-100.52545 
North Dakota_Cass, 46.94708 ,-97.15000 
North Dakota_Cavalier, 48.79700 ,-98.56500 
North Dakota_Dickey, 46.10600 ,-98.54800 
North Dakota_Divide, 48.85400 ,-103.49600 
North Dakota_Dunn, 47.28667 ,-102.49833 
North Dakota_Eddy, 47.75000 ,-99.12000 
North Dakota_Emmons, 46.33333 ,-100.11333 
North Dakota_Foster, 47.50500 ,-98.76750 
North Dakota_Golden Valley, 46.85000 ,-103.94000 
North Dakota_Grand Forks, 47.92813 ,-97.35625 
North Dakota_Grant, 46.35600 ,-101.55800 
North Dakota_Griggs, 47.44800 ,-98.26000 
North Dakota_Hettinger, 46.44333 ,-102.57333 
North Dakota_Kidder, 46.99500 ,-99.76167 
North Dakota_Lamoure, 46.44429 ,-98.46000 
North Dakota_Logan, 46.48000 ,-99.33000 
North Dakota_McHenry, 48.18417 ,-100.67500 
North Dakota_McIntosh, 46.13250 ,-99.52500 
North Dakota_McKenzie, 47.76571 ,-103.30571 
North Dakota_McLean, 47.61143 ,-101.20286 
North Dakota_Mercer, 47.28600 ,-101.75000 
North Dakota_Morton, 46.73143 ,-101.39714 
North Dakota_Mountrail, 48.18286 ,-102.35429 
North Dakota_Nelson, 47.90750 ,-98.15750 
North Dakota_Oliver, 47.11000 ,-101.29000 
North Dakota_Pembina, 48.76333 ,-97.53917 
North Dakota_Pierce, 48.33667 ,-99.90667 
North Dakota_Ramsey, 48.28400 ,-98.73300 
North Dakota_Ransom, 46.53750 ,-97.67250 
North Dakota_Renville, 48.74000 ,-101.54500 
North Dakota_Richland, 46.28083 ,-96.92333 
North Dakota_Rolette, 48.75714 ,-99.74714 
North Dakota_Sargent, 46.12000 ,-97.60000 
North Dakota_Sheridan, 47.61600 ,-100.31800 
North Dakota_Sioux, 46.20250 ,-100.74250 
North Dakota_Slope, 46.38500 ,-103.62000 
North Dakota_Stark, 46.84857 ,-102.68571 
North Dakota_Steele, 47.46000 ,-97.76200 
North Dakota_Stutsman, 46.96833 ,-98.86667 
North Dakota_Towner, 48.69500 ,-99.28833 
North Dakota_Traill, 47.43333 ,-97.19889 
North Dakota_Walsh, 48.36727 ,-97.74455 
North Dakota_Ward, 48.30692 ,-101.50769 
North Dakota_Wells, 47.56125 ,-99.64250 
North Dakota_Williams, 48.44125 ,-103.29000 
Ohio_Adams, 38.82429 ,-83.49571 
Ohio_Allen, 40.76455 ,-84.10364 
Ohio_Ashland, 40.84714 ,-82.25857 
Ohio_Ashtabula, 41.70000 ,-80.74786 
Ohio_Athens, 39.33583 ,-82.05083 
Ohio_Auglaize, 40.52000 ,-84.26714 
Ohio_Belmont, 40.01538 ,-80.92462 
Ohio_Brown, 38.90250 ,-83.86375 
Ohio_Butler, 39.43000 ,-84.52583 
Ohio_Carroll, 40.56700 ,-81.09700 
Ohio_Champaign, 40.14143 ,-83.71286 
Ohio_Clark, 39.90100 ,-83.81700 
Ohio_Clermont, 39.05083 ,-84.19833 
Ohio_Clinton, 39.36429 ,-83.83143 
Ohio_Columbiana, 40.78267 ,-80.74467 
Ohio_Coshocton, 40.31714 ,-81.93714 
Ohio_Crawford, 40.83400 ,-82.82000 
Ohio_Cuyahoga, 41.44824 ,-81.67529 
Ohio_Darke, 40.15545 ,-84.61273 
Ohio_Defiance, 41.30600 ,-84.56400 
Ohio_Delaware, 40.22400 ,-83.01000 
Ohio_Erie, 41.37500 ,-82.57833 
Ohio_Fairfield, 39.75538 ,-82.60923 
Ohio_Fayette, 39.59333 ,-83.45667 
Ohio_Franklin, 39.97878 ,-82.97707 
Ohio_Fulton, 41.61667 ,-84.12167 
Ohio_Gallia, 38.84857 ,-82.29000 
Ohio_Geauga, 41.51800 ,-81.18400 
Ohio_Greene, 39.73308 ,-84.04692 
Ohio_Guernsey, 39.97375 ,-81.49375 
Ohio_Hamilton, 39.09824 ,-84.51627 
Ohio_Hancock, 40.97545 ,-83.65455 
Ohio_Hardin, 40.71286 ,-83.66143 
Ohio_Harrison, 40.30167 ,-81.08333 
Ohio_Henry, 41.29750 ,-84.03750 
Ohio_Highland, 39.28250 ,-83.58000 
Ohio_Hocking, 39.48500 ,-82.57250 
Ohio_Holmes, 40.54857 ,-81.97286 
Ohio_Huron, 41.14600 ,-82.59200 
Ohio_Jackson, 39.06000 ,-82.59750 
Ohio_Jefferson, 40.34000 ,-80.71533 
Ohio_Knox, 40.37286 ,-82.42429 
Ohio_Lake, 41.69000 ,-81.29286 
Ohio_Lawrence, 38.55111 ,-82.51111 
Ohio_Licking, 40.09700 ,-82.53500 
Ohio_Logan, 40.39385 ,-83.77923 
Ohio_Lorain, 41.36857 ,-82.10857 
Ohio_Lucas, 41.63143 ,-83.61821 
Ohio_Madison, 39.81500 ,-83.40250 
Ohio_Mahoning, 41.04120 ,-80.69000 
Ohio_Marion, 40.56429 ,-83.17714 
Ohio_Medina, 41.11182 ,-81.91909 
Ohio_Meigs, 39.03375 ,-81.97500 
Ohio_Mercer, 40.51571 ,-84.60857 
Ohio_Miami, 40.04200 ,-84.26100 
Ohio_Monroe, 39.75714 ,-81.06000 
Ohio_Montgomery, 39.76618 ,-84.22794 
Ohio_Morgan, 39.60333 ,-81.84500 
Ohio_Morrow, 40.49000 ,-82.84200 
Ohio_Muskingum, 39.96583 ,-81.94250 
Ohio_Noble, 39.74500 ,-81.43500 
Ohio_Ottawa, 41.51571 ,-83.15143 
Ohio_Paulding, 41.08500 ,-84.57875 
Ohio_Perry, 39.74500 ,-82.22800 
Ohio_Pickaway, 39.66667 ,-83.07333 
Ohio_Pike, 39.07000 ,-83.02750 
Ohio_Portage, 41.15600 ,-81.19867 
Ohio_Preble, 39.77000 ,-84.65375 
Ohio_Putnam, 40.99429 ,-84.12571 
Ohio_Richland, 40.75455 ,-82.52091 
Ohio_Ross, 39.35000 ,-83.08429 
Ohio_Sandusky, 41.35875 ,-83.17625 
Ohio_Scioto, 38.78909 ,-82.99091 
Ohio_Seneca, 41.11556 ,-83.17222 
Ohio_Shelby, 40.34000 ,-84.21625 
Ohio_Stark, 40.78966 ,-81.39000 
Ohio_Summit, 41.11531 ,-81.51438 
Ohio_Trumbull, 41.26913 ,-80.74043 
Ohio_Tuscarawas, 40.46462 ,-81.47923 
Ohio_Union, 40.23857 ,-83.38714 
Ohio_Van Wert, 40.81833 ,-84.59500 
Ohio_Vinton, 39.24333 ,-82.49167 
Ohio_Warren, 39.40545 ,-84.19182 
Ohio_Washington, 39.44333 ,-81.49600 
Ohio_Wayne, 40.86357 ,-81.85714 
Ohio_Williams, 41.55625 ,-84.55750 
Ohio_Wood, 41.37900 ,-83.59000 
Ohio_Wyandot, 40.87000 ,-83.27571 
Oklahoma_Adair, 35.90800 ,-94.66400 
Oklahoma_Alfalfa, 36.67125 ,-98.31875 
Oklahoma_Atoka, 34.42000 ,-96.03429 
Oklahoma_Beaver, 36.79333 ,-100.42500 
Oklahoma_Beckham, 35.26400 ,-99.67600 
Oklahoma_Blaine, 35.93250 ,-98.41750 
Oklahoma_Bryan, 33.96600 ,-96.35900 
Oklahoma_Caddo, 35.13182 ,-98.34636 
Oklahoma_Canadian, 35.51833 ,-97.86667 
Oklahoma_Carter, 34.28750 ,-97.36125 
Oklahoma_Cherokee, 35.88000 ,-95.00833 
Oklahoma_Choctaw, 34.02286 ,-95.51857 
Oklahoma_Cimarron, 36.75000 ,-102.62750 
Oklahoma_Cleveland, 35.29727 ,-97.38818 
Oklahoma_Coal, 34.57667 ,-96.32333 
Oklahoma_Comanche, 34.62300 ,-98.45000 
Oklahoma_Cotton, 34.24500 ,-98.39250 
Oklahoma_Craig, 36.71000 ,-95.13250 
Oklahoma_Creek, 35.96625 ,-96.25750 
Oklahoma_Custer, 35.60500 ,-98.90000 
Oklahoma_Delaware, 36.34556 ,-94.85000 
Oklahoma_Dewey, 35.99125 ,-99.04625 
Oklahoma_Ellis, 36.27000 ,-99.75250 
Oklahoma_Garfield, 36.37643 ,-97.82143 
Oklahoma_Garvin, 34.70556 ,-97.31444 
Oklahoma_Grady, 35.05900 ,-97.88800 
Oklahoma_Grant, 36.78286 ,-97.79857 
Oklahoma_Greer, 34.96000 ,-99.45667 
Oklahoma_Harmon, 34.74667 ,-99.85000 
Oklahoma_Harper, 36.75000 ,-99.76000 
Oklahoma_Haskell, 35.19800 ,-95.10400 
Oklahoma_Hughes, 35.07000 ,-96.20571 
Oklahoma_Jackson, 34.60500 ,-99.38125 
Oklahoma_Jefferson, 34.07667 ,-97.89000 
Oklahoma_Johnston, 34.28167 ,-96.62667 
Oklahoma_Kay, 36.78500 ,-97.17375 
Oklahoma_Kingfisher, 35.89571 ,-97.95286 
Oklahoma_Kiowa, 34.90714 ,-98.98143 
Oklahoma_Latimer, 34.93000 ,-95.19000 
Oklahoma_Le Flore, 35.00214 ,-94.67143 
Oklahoma_Lincoln, 35.69667 ,-96.86667 
Oklahoma_Logan, 35.78571 ,-97.51286 
Oklahoma_Love, 33.91200 ,-97.22200 
Oklahoma_Major, 36.30143 ,-98.39143 
Oklahoma_Marshall, 34.02333 ,-96.80000 
Oklahoma_Mayes, 36.31286 ,-95.20000 
Oklahoma_McClain, 35.03667 ,-97.40833 
Oklahoma_McCurtain, 34.11417 ,-94.84167 
Oklahoma_McIntosh, 35.37400 ,-95.66600 
Oklahoma_Murray, 34.49000 ,-97.05000 
Oklahoma_Muskogee, 35.62900 ,-95.36400 
Oklahoma_Noble, 36.39833 ,-97.25333 
Oklahoma_Nowata, 36.84200 ,-95.66400 
Oklahoma_Okfuskee, 35.44200 ,-96.36600 
Oklahoma_Oklahoma, 35.48907 ,-97.48074 
Oklahoma_Okmulgee, 35.61500 ,-95.95250 
Oklahoma_Osage, 36.53091 ,-96.35545 
Oklahoma_Ottawa, 36.88000 ,-94.81667 
Oklahoma_Pawnee, 36.28667 ,-96.62000 
Oklahoma_Payne, 36.07714 ,-96.92000 
Oklahoma_Pittsburg, 34.93889 ,-95.68556 
Oklahoma_Pontotoc, 34.71400 ,-96.64000 
Oklahoma_Pottawatomie, 35.21625 ,-96.94750 
Oklahoma_Pushmataha, 34.40889 ,-95.37556 
Oklahoma_Roger Mills, 35.66167 ,-99.76833 
Oklahoma_Rogers, 36.34286 ,-95.60429 
Oklahoma_Seminole, 35.07800 ,-96.63400 
Oklahoma_Sequoyah, 35.44667 ,-94.78000 
Oklahoma_Stephens, 34.45750 ,-97.89000 
Oklahoma_Texas, 36.69667 ,-101.39167 
Oklahoma_Tillman, 34.34429 ,-98.88286 
Oklahoma_Tulsa, 36.11184 ,-95.91368 
Oklahoma_Wagoner, 35.95000 ,-95.58500 
Oklahoma_Washington, 36.70600 ,-95.93800 
Oklahoma_Washita, 35.31556 ,-99.02222 
Oklahoma_Woods, 36.70000 ,-98.80000 
Oklahoma_Woodward, 36.38200 ,-99.33200 
